category,sec,week,latitude,longitude,lux,accelx,accely,accelz,gyroX,gyroY,gyroZ,decibel,peak,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag0,bssidcnt,rssisum,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi0,inclass
study,76931,7,35.57335309,129.18787816,414.0,0.026934769,0.30825347,9.81922,0.0013315795,-0.0011984216,-0.0035952649,43.929269205545936,352.0,26555.986399385118,7810.203628150938,3679.3183127252505,2367.84438993142,1568.9961737169278,963.4366657401592,797.6689832670739,523.3722834841798,394.1101583850316,411.6092346166607,58,-544,6,4,7,5,2,3,1,0,13,20,-52,-53,-53,-53,-53,-53,-55,-56,-58,-58,0
study,76936,7,35.57339539,129.18787925,414.0,0.026934769,0.30825347,9.81922,0.0009321057,-0.0018642114,0.0039947387,41.687593796358726,275.0,17345.66697048571,10503.870078508387,3518.0517075411176,2014.235647583017,1306.3103883275896,685.6565540759132,615.8197871663706,498.98002172941176,392.4732687045972,454.7856486738472,58,-544,6,4,7,5,2,3,1,0,13,20,-52,-53,-53,-53,-53,-53,-55,-56,-58,-58,0
study,76941,7,35.57339539,129.18787925,399.0,0.026934769,0.30825347,9.81922,0.0010652636,-0.0014647375,0.002929475,40.45542491877046,305.0,9432.7318719331,13715.370649193346,4451.280350507837,2072.9454300392617,1321.1271727254818,924.2948245042526,784.716004757006,547.1004346362092,404.38444434362447,364.2309536371428,58,-544,6,4,7,5,2,3,1,0,13,20,-52,-53,-53,-53,-53,-53,-55,-56,-58,-58,0
study,76946,7,35.57337774,129.18794928,400.0,0.026934769,0.30825347,9.81922,0.0005326318,-0.0014647375,0.0035952649,38.67396354895363,229.0,8663.022672814694,10057.95279855878,2897.8310622249683,1780.1769122959508,1343.519414382919,566.1342868106608,460.5308847627148,377.4758196402456,326.1081874007268,524.3603465951569,58,-544,6,4,7,5,2,3,1,0,13,20,-52,-53,-53,-53,-53,-53,-55,-56,-58,-58,0
study,76951,7,35.57337774,129.18794928,394.0,0.026934769,0.30825347,9.81922,0.0013315795,-0.0017310535,-0.0014647375,40.00236095556169,445.0,22327.905642922877,8164.710098566959,5742.569620430811,2365.585087952222,1691.8304225607428,964.4306848787752,767.5224992647815,867.8499059679143,917.3043788274553,1955.0169225730408,58,-544,6,4,7,5,2,3,1,0,13,20,-52,-53,-53,-53,-53,-53,-55,-56,-58,-58,0
study,76956,7,35.57340938,129.18799592,394.0,0.026934769,0.30825347,9.81922,0.0011984216,-0.0014647375,-0.0011984216,43.88116997783548,536.0,17101.297680163047,9037.162853727898,5120.410977999197,2329.120362622893,1637.3120283371572,1598.245675150869,1179.704257290863,1130.0850328080023,1177.738744450093,1973.0405884234567,58,-544,6,4,7,5,2,3,1,0,13,20,-52,-53,-53,-53,-53,-53,-55,-56,-58,-58,0
study,76961,7,35.57415466,129.18775224,392.0,0.026934769,0.30825347,9.81922,0.0009321057,-0.0017310535,-0.002530001,39.92021842909117,275.0,12602.819211765662,7584.355897695398,1688.546952742064,549.2122048172846,762.321491183961,349.49658739607275,204.1005159891749,180.00402439854628,205.10168243239903,247.11668439512704,58,-544,6,4,7,5,2,3,1,0,13,20,-52,-53,-53,-53,-53,-53,-55,-56,-58,-58,0
study,76966,7,35.57382571,129.18783125,398.0,0.026934769,0.30825347,9.81922,0.00066578976,-0.0021305273,0.0038615807,42.52394486784755,387.0,9926.67571313105,7880.161684064956,2372.011613388873,1157.7894759658325,1321.5245898098829,688.3716643529575,587.3563295674335,582.602672720083,509.7398010016765,790.5467147034873,58,-544,6,4,7,5,2,3,1,0,13,20,-52,-53,-53,-53,-53,-53,-55,-56,-58,-58,0
study,76971,7,35.57382571,129.18783125,397.0,0.026934769,0.30825347,9.81922,0.0011984216,-0.0018642114,-0.00066578976,41.73258301113479,296.0,11275.86831940596,9575.45580666524,3205.722041814505,1788.4287878872988,1292.2877877959984,757.6112373385777,460.3948670475893,422.55245512606376,397.94882433303,568.3442976493317,58,-544,6,4,7,5,2,3,1,0,13,20,-52,-53,-53,-53,-53,-53,-55,-56,-58,-58,0
study,76976,7,35.57379023,129.18784606,393.0,0.026934769,0.30825347,9.81922,0.0023968432,-0.0010652636,0.005060002,41.10674384283079,568.0,38358.39513639682,11240.672520429142,4214.025798570631,2129.1586547308343,1665.047307096909,1082.3489233194473,780.4936651726546,558.6802491563353,547.8585880524693,1684.3188823786395,60,-566,4,6,7,5,3,2,1,19,18,11,-50,-50,-50,-52,-59,-60,-61,-61,-61,-62,0
study,76981,7,35.57372987,129.18784512,400.0,0.026934769,0.30825347,9.81922,0.0005326318,-0.0018642114,0.0002663159,42.26913863849398,327.0,27961.14802308269,11389.31608942333,4991.881142134224,2084.84951952721,1539.0474663027028,1009.5029932560508,778.1773868923456,560.088315971007,423.6778185107389,361.4379014004058,66,-591,6,4,5,0,3,13,1,19,16,14,-55,-56,-57,-59,-59,-61,-61,-61,-61,-61,0
study,76986,7,35.57369773,129.18783086,392.0,0.026934769,0.30825347,9.81922,0.0002663159,-0.0019973693,-0.00013315796,42.6308077426745,337.0,29918.700846205706,12009.401435412368,4551.969258200414,2395.980887633462,1509.8655772956554,1226.7537069455366,914.34950701001,659.4583590017204,533.9328467580265,551.576183372031,67,-575,6,5,4,7,17,1,0,3,13,12,-53,-55,-56,-57,-58,-58,-59,-59,-60,-60,0
study,76991,7,35.5737249,129.18781603,392.0,0.026934769,0.30825347,9.81922,0.00039947388,-0.0017310535,0.0041278964,38.68205999790441,369.0,14736.88063440759,4282.741621312811,1922.487914723389,598.3868868496506,452.70658123468274,500.138345950407,216.0655211570669,180.17965527573492,180.2228873720146,192.49635068291516,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,76996,7,35.5737249,129.18781603,391.0,0.026934769,0.30825347,9.81922,0.00066578976,-0.0009321057,0.0014647375,38.55280777624386,216.0,22586.54116559961,8036.746450380606,1789.67013704007,1074.6933760798572,680.7816694804378,420.1594202200276,268.4440787344675,216.49076064818377,244.0544083573253,466.2946001124864,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77001,7,35.57371274,129.18777357,395.0,0.026934769,0.30825347,9.81922,0.0011984216,-0.0017310535,0.0002663159,37.25145909408703,230.0,6807.951644764056,6909.031686388446,1847.9383928826203,808.803609194442,946.703013003778,350.31210126138853,255.3956449621337,246.1051441415385,182.9839012972482,445.9008092821053,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77006,7,35.57371274,129.18777357,413.0,0.026934769,0.29867667,9.809643,0.0009321057,-0.0017310535,0.0019973693,39.275484379337975,277.0,13612.955782485482,17045.81019171158,6475.913528746151,3695.078005548941,2204.550509378073,1186.4516321678968,1503.4849234343196,984.0907457655738,572.6160789162793,520.2081056372297,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77011,7,35.57373981,129.18774611,425.0,0.026934769,0.29867667,9.809643,0.0010652636,-0.0017310535,0.003328949,40.90054092852528,287.0,12943.65372319277,5946.729271607926,4497.164467143311,1904.439689123478,1110.136467722418,911.8747838012424,598.3183304131442,425.37601136959375,381.5620130788804,312.3207977398408,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77016,7,35.57377176,129.1877362,425.0,0.026934769,0.29867667,9.809643,0.0010652636,-0.0011984216,0.005060002,39.88567640651056,243.0,4894.939912998057,9264.758146409666,2352.144440373262,1148.2978207277465,814.3608081311086,429.9529032273699,372.4012083219396,384.10078072013584,257.4679782027954,293.25026875378103,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77021,7,35.57377176,129.1877362,423.0,0.026934769,0.29867667,9.809643,0.0005326318,-0.0018642114,-0.0011984216,36.76462420986268,217.0,22445.487663663826,7213.108316977181,1733.058193698169,677.944133040806,754.3261038108799,469.9607656317188,266.37961807219887,187.28995392329523,254.43143236967657,323.7866132468636,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77026,7,35.5734829,129.18789051,392.0,0.026934769,0.29867667,9.809643,0.00079894776,-0.0015978955,0.0038615807,37.13483792816391,225.0,5619.552359337135,5261.876135042555,1610.0877309111445,685.5345696076926,825.8696727361666,358.3532315743873,250.45430552861305,189.80050704420844,228.51445625995123,388.2119710234351,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77031,7,35.57338774,129.18791966,392.0,0.026934769,0.29867667,9.809643,0.0005326318,-0.0015978955,0.0035952649,38.5290165805496,314.0,6875.475734447165,11305.67615778786,2014.796920220525,1349.028829548847,845.9368593674527,496.23380532971606,358.9525095947477,234.33391872855876,332.0204341425378,540.6422699592523,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77036,7,35.5733291,129.18794218,391.0,0.026934769,0.29867667,9.809643,0.00079894776,-0.0019973693,0.006391582,40.729946700819085,289.0,22672.352497000924,11118.668365516114,3074.661719896478,1768.8238539627814,1051.880061852763,733.7990726439457,657.6537598408355,497.0264395443564,405.8496700624757,382.7217405714655,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77042,7,35.57328273,129.18796798,397.0,0.026934769,0.29867667,9.809643,0.0011984216,-0.0017310535,-0.0005326318,37.95647782207799,191.0,8820.86260788951,5277.813106523834,2402.471625844599,602.1897139105157,530.1462266430316,330.7229215036622,269.46655267378753,192.25808827851677,195.2464157479895,294.1433744949462,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77047,7,35.57324567,129.18793129,417.0,0.026934769,0.29867667,9.809643,0.0009321057,-0.0011984216,-0.002530001,38.47864347262985,229.0,10995.055968397972,9876.782975753584,1792.3945726710042,1110.5303383006822,638.7804061045721,377.2629481573116,417.3403685252897,357.8419749124256,284.1989028876051,541.982049602835,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77052,7,35.57324567,129.18793129,419.0,0.026934769,0.29867667,9.809643,0.0002663159,-0.0019973693,-0.0010652636,41.48991207769291,571.0,11675.730901767183,13395.587727148402,4020.8221832251143,2962.569668041949,2113.4196456796635,1542.3391773512058,1120.3422127230472,1088.448579742537,1216.2202799073991,1677.7659186941828,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77057,7,35.57317226,129.18788615,401.0,0.026934769,0.29867667,9.809643,0.00039947388,-0.0018642114,0.002530001,38.8221175018939,291.0,18264.20954946501,11291.015153294118,2515.206881524972,931.463311039396,847.1417832545864,1020.6319673260912,684.3097512445297,360.903148738351,560.6857961377978,1061.6475474467393,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77062,7,35.57317226,129.18788615,394.0,0.026934769,0.29867667,9.809643,0.0018642114,-0.0013315795,0.0017310535,40.00096457434036,243.0,12521.603883781878,13238.03431444732,4880.327431276917,2733.0126927060937,1709.408969757217,1170.2636753267425,972.7500129607396,763.749765155603,602.2391629420047,794.5684656214213,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77067,7,35.57324076,129.18784596,397.0,0.026934769,0.29867667,9.809643,0.0010652636,-0.0017310535,0.00585895,40.30135798521951,276.0,23016.873585298417,11567.14793669403,3646.6667283196057,1978.504070721696,1558.6860827159942,1032.0273603839662,692.328534301053,523.8771135115373,453.4288373112319,648.0418252978853,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77072,7,35.57331607,129.18784656,400.0,0.026934769,0.29867667,9.809643,0.0010652636,-0.0014647375,0.0009321057,41.75794826249175,344.0,23491.893268048632,8618.753237311468,3081.419095406854,1514.2541405499223,1016.5579136877274,723.6496819150148,491.3662043249914,458.99864210168766,624.781228439304,832.6699158074322,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77077,7,35.57331607,129.18784656,396.0,0.026934769,0.29867667,9.809643,0.0014647375,-0.0015978955,0.0,39.47064484465052,316.0,9001.524121057351,4055.9153956349023,3759.94453835702,1350.6930830762592,1081.0308994404725,805.6605384114936,495.4852896626609,317.7228174364334,532.7944013481044,1207.6254866994263,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77082,7,35.57331607,129.18784656,396.0,0.026934769,0.29867667,9.809643,0.0009321057,-0.0014647375,-0.0035952649,39.59644203456964,540.0,4836.662705009841,11216.570290034198,3338.018448598447,1490.703243582839,1004.9893263857928,773.647728516225,627.1060064955632,613.0304894971633,1277.9347054742086,2896.1354901610057,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
study,77087,7,35.57328122,129.18784158,392.0,0.026934769,0.29867667,9.809643,-0.0011984216,-0.002796317,0.0042610546,35.48209176552459,167.0,9552.074607938994,5768.871876195461,2165.9677230417064,1170.5737260161377,739.690451179838,465.7811695483707,278.5935176177064,248.2049018827376,251.9863102193357,410.5441541971941,55,-590,6,4,5,7,0,2,15,3,9,12,-55,-56,-56,-58,-60,-60,-61,-61,-61,-62,0
