category,sec,week,latitude,longitude,lux,accelx,accely,accelz,gyroX,gyroY,gyroZ,decibel,peak,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag0,bssidcnt,rssisum,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi0,inclass
exercise,59616,7,35.57097745,129.18762586,1130.0,1.1408371,4.1772833,5.8681884,-2.0234683,-3.0441241,1.1032137,51.9479039507108,1456.0,52585.38654890504,43140.56908135368,21118.98855946692,8843.338966491237,6804.299242581413,7402.461495631722,3480.964246760599,2758.58892910896,2389.304350414396,2231.3993047355384,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59621,7,35.57097376,129.18775801,835.0,-1.8722657,12.214619,8.511986,-0.25672853,-0.9552752,-0.49042076,67.38675251188559,6727.0,732131.931384621,176651.17086043363,51532.67268981093,34328.13760373434,27645.03007980263,17620.596894572776,4851.858042495028,2833.086921808311,2800.0678331213294,3302.962163843554,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59626,7,35.57094293,129.18790972,759.0,-2.4558525,6.0956373,-1.4532804,1.1572758,0.33941963,-1.7234634,65.6122101087795,5697.0,624197.225447527,214011.41485545947,51454.923336680666,30923.92342993722,20541.257463712464,41734.256521283765,14083.976921329484,7979.679242860191,5543.821228434792,3810.5405673169216,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59631,7,35.57090089,129.18805336,2368.0,-4.3664255,5.3408656,7.378331,0.6972151,0.4836297,0.3620565,59.30782835938584,2737.0,349862.7666074247,137164.1548348158,34851.32942714175,18115.867484743645,13194.988569389834,11444.554407760446,6261.7734685971545,6102.340760239289,3909.0409912649607,2755.1632342550943,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59636,7,35.57087096,129.18823042,1038.0,0.29628247,11.86686,9.551069,0.73303455,1.6929703,-0.12969585,55.71348524175369,1903.0,105969.96430566022,115693.1323709982,53691.473156676446,30063.638511694488,18010.315396154318,22934.363865008625,8806.27704367678,8819.068315822924,5829.491271478491,5871.709031536547,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59641,7,35.57087038,129.18840968,949.0,2.4708161,4.895544,4.0839095,-1.9225346,2.5017717,-0.09387636,64.00454928777877,5108.0,242286.60908277176,110799.5751001037,45429.25742594159,24419.26834859909,17284.75840790123,19653.08889155825,16203.265094122196,10335.89393218486,7057.089605287949,5606.646565117431,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59646,7,35.57089876,129.18858288,795.0,5.33069,5.480926,6.2362967,-0.3328949,-4.0713043,0.9440899,60.37604722921887,3055.0,173550.4385875643,97335.9788031034,61533.48854592044,26435.31421937607,26183.191790903697,13822.663890164617,8493.975360486413,10287.126317190196,7913.858221533955,4882.820634450904,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59651,7,35.57093242,129.18874968,1229.0,2.2535424,15.306131,8.316858,-0.9225183,0.7446193,-0.89362305,64.63373841150445,5042.0,408781.6711462402,325253.36795489554,92105.83383736068,30917.94887016002,27306.760100657662,24005.619120717773,10919.778730140722,6821.889502523631,4582.144943439096,4387.299940765645,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59656,7,35.57097516,129.18892026,319.0,-4.0156746,8.110957,0.7918822,0.5127913,0.013981585,-0.48789075,66.63527480664536,9184.0,167527.01316855103,145924.7412551004,35967.62441280532,18868.22775195705,19499.30212469799,8038.249702218806,8822.433829309706,10294.037029467505,5612.481269811644,4637.691199159215,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59662,7,35.57100889,129.18906713,1233.0,-2.1374235,12.953828,10.587758,2.792988,-1.0620679,2.3406506,56.75224693044064,4205.0,119751.26008925238,65065.33478308132,22756.834126801277,12474.832560889996,6721.478501475544,5418.7326116141285,3771.6203886778217,3146.344819049228,2043.3175161223744,4956.229149652476,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
